Millis,Year,Month,Day,Hour,Min,TotalOdo,EngineSpeed,GasPedalPos,EngineSts,NeutralSwSts,ACPressure,ThrottlePos,EngineFrictionTorque,EngineTorgue,GasPedalAct,GasPedalGradient,ActualPedalPos,ClutchUpStop,ClutchInterLk,AnalogClutch,EngineWaterTemp,GearShiftIndication,FuelConsumptionGAG,SuggestedGearGSI,ActualGearGSI,EngineOilTemp,BrakePedalSwitchNCSts,BrakePedalSwitchNOSts,OperationModeSts,TurnIndicationSts,KeyInIgnSts,Cmdlgn_FailSts,CmdlgnSts,ExternalTemperature,ExternalTemperatureFailSts,ParkBrakeSts,BatteryChargeSts,ExternalTemperatureAD_Voltage,FuelLevel,InternalLightLevel,FuelLevelFailsSts,InternalLightSts,NotFilteredFuelLevel,BatteryStateOfFunction,CompressorACReqSts,FUEL_VOLT,BrkBstrVac,BrkTrq,BrkTrq_Driver,HSA_BrkPrss,VechileSpeedVSOCSig,CMMInterventionAct,PrefillActive,BrakeInterventionSts,ESCActive,ABSActive,MasterCylinderPressure,VechileSpeedVSOCSigFailSts,BSMShiftInterfernece,BrkPrss_One,BrkPrss_Two,SyncPos,OverSteering,UnderSteering,REF_VEH_SPEED,VehicleStandSts,BrkBstrVac_OBD,batteryVoltageLevelHP,StateOfCharge,VoltageMin,VoltageMax,BatteryCurrentLevel,BatteryTemperature,IBS_V_Batt,IBS_I_Batt,IBS_T_Batt,IBS_I_Range,IBS_SOC,IBS_SOF_Q,IBS_SOC_Accuracy,IBS_SOF_Q_Accuracy,IBS_SOH_Q,IBS_SOF_V,IBS_SOH_Q_Accuracy,IBS_SOF_V_Accuracy,IBS_Q_received,IBS_Q_released,IBS_Tm_Lst_Reset_Sec,IBS_Tm_Lst_Reset_Days,IBS_R_Batt,IBS_R_Batt_25,IBS_SOF_t_Accuracy,IBS_PreWakeupVoltage,IBS_SOF_t,IBS_IBATT_QUIESCENT,IBS_SOF_V1,LHFWheelSpeed,RHFWheelSpeed,LHRWheelSpeed,RHRWheelSpeed,VIN_DATA
4101351,2020,1,14,20,12,2631,923,0,2,0,127,219,39,506,0,128,0,1,0,166,124,0,536,15,15,2,0,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,47,20,1,112,42,0,0,5,27,0,0,0,0,0,2,0,0,159,154,2,0,0,3,1,149,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24973,848,96,99,2,1023,323,255,126,27,26,28,27,231713
4101852,2020,1,14,20,12,2631,913,0,2,1,127,219,39,501,0,128,0,1,0,118,124,0,477,15,0,2,0,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,45,20,1,109,42,0,0,5,0,0,0,0,0,0,2,0,0,159,155,2,0,0,2,1,149,396,100,96,136,2500,72,11158,11158,82,0,100,108,2,2,138,156,0,2,2450,1775,24973,848,96,99,2,1023,323,255,126,21,20,21,20,231713
4102352,2020,1,14,20,12,2631,899,0,2,1,127,219,39,501,0,128,0,0,0,50,124,0,431,15,0,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,48,20,1,112,42,33,0,5,0,0,0,0,0,0,7,0,0,162,157,2,0,0,1,1,149,396,100,96,136,2500,72,11162,11162,82,0,100,108,2,2,138,156,0,2,2450,1775,24973,848,96,99,2,1023,323,255,126,13,12,13,13,231713
4102852,2020,1,14,20,12,2631,894,0,2,1,127,219,39,499,0,128,0,0,0,49,124,0,413,15,0,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,46,20,1,110,42,42,0,0,0,0,0,0,0,0,7,0,0,162,158,2,0,0,0,1,149,396,100,96,136,2500,72,11159,11159,82,0,100,108,2,2,138,156,0,2,2450,1775,24973,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4103354,2020,1,14,20,12,2631,882,0,2,1,127,219,39,500,0,128,0,0,0,49,124,0,413,15,0,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,49,20,1,115,42,42,0,0,0,0,0,0,0,0,7,0,0,162,158,2,0,0,0,0,149,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24973,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4103854,2020,1,14,20,12,2631,876,0,2,1,127,219,39,499,0,128,0,0,0,49,124,0,409,15,0,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,48,20,1,113,41,45,0,0,0,0,0,0,0,0,7,0,0,162,158,2,0,0,0,0,150,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24979,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4104354,2020,1,14,20,12,2631,865,0,2,1,127,219,39,500,0,128,0,0,0,49,124,0,409,15,0,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,49,20,1,115,41,45,0,0,0,0,0,0,0,0,7,0,0,162,158,2,0,0,0,0,150,396,100,96,136,2500,72,11157,11157,82,0,100,108,2,2,138,156,0,2,2450,1775,24979,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4104854,2020,1,14,20,12,2631,857,0,2,1,127,219,39,500,0,128,0,0,0,49,124,0,409,15,0,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,48,20,1,113,41,47,0,0,0,0,0,0,0,0,7,0,0,162,158,2,0,0,0,0,150,396,100,96,136,2500,72,11157,11157,82,0,100,108,2,2,138,156,0,2,2450,1775,24979,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4105356,2020,1,14,20,12,2631,854,0,2,1,127,219,39,500,0,128,0,0,0,49,124,0,404,15,0,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,46,20,1,110,41,48,0,0,0,0,0,0,0,0,8,0,0,163,159,2,0,0,0,0,150,396,100,96,136,2500,72,11157,11157,82,0,100,108,2,2,138,156,0,2,2450,1775,24979,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4105857,2020,1,14,20,12,2631,849,0,2,1,126,219,39,501,0,128,0,0,0,49,124,0,395,15,0,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,45,20,1,109,40,49,0,0,0,0,0,0,0,0,8,0,0,163,158,2,0,0,0,0,150,396,100,96,136,2500,72,11156,11156,82,0,100,108,2,2,138,156,0,2,2450,1775,24980,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4106357,2020,1,14,20,12,2631,848,0,2,0,127,219,39,501,0,128,0,1,0,182,124,0,413,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,46,20,1,110,41,49,0,0,0,0,0,0,0,0,7,0,0,162,158,2,0,0,0,0,150,396,100,96,136,2500,72,11157,11157,82,0,100,108,2,2,138,156,0,2,2450,1775,24980,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4106857,2020,1,14,20,12,2631,848,0,2,0,126,219,39,501,0,128,0,1,0,164,124,0,404,15,15,2,0,0,8,0,0,0,4,224,0,0,12,51,70,3,0,1,46,20,1,110,42,4,0,0,0,0,0,0,0,0,0,0,0,157,152,2,0,0,0,0,149,396,100,96,136,2500,72,11158,11158,82,0,100,108,2,2,138,156,0,2,2450,1775,24980,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4107357,2020,1,14,20,12,2631,867,0,2,0,127,219,39,509,0,128,0,1,0,152,124,0,504,15,15,2,0,0,8,0,0,0,4,224,0,0,12,51,70,3,0,1,45,20,1,110,42,0,0,0,0,0,0,0,0,0,0,0,0,157,153,2,0,0,0,0,149,396,100,96,136,2500,72,11170,11170,82,0,100,108,2,2,138,156,0,2,2450,1775,24980,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4107858,2020,1,14,20,12,2631,819,0,2,0,127,219,39,521,0,128,0,1,0,151,124,0,559,15,15,2,0,0,8,0,0,0,4,224,0,0,12,51,70,3,0,1,48,20,1,113,42,0,0,5,0,0,0,0,0,0,0,0,0,157,153,2,0,0,0,1,149,396,100,96,136,2500,72,11167,11167,82,0,100,108,2,2,138,156,0,2,2450,1775,24981,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4108358,2020,1,14,20,12,2631,814,0,2,0,126,219,40,525,0,128,0,1,0,148,124,0,600,15,15,2,0,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,45,20,1,109,42,0,0,5,0,0,0,0,0,0,0,0,0,158,154,2,0,0,2,1,149,396,100,96,136,2500,72,11151,11151,82,0,100,108,2,2,138,156,0,2,2450,1775,24981,848,96,99,2,1023,323,255,126,17,17,17,17,231713
4108858,2020,1,14,20,12,2631,833,0,2,0,126,219,40,522,0,128,0,1,0,149,124,0,613,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,47,20,1,111,41,0,0,5,26,0,0,0,0,0,4,0,0,160,156,2,0,0,3,1,150,396,100,96,136,2500,72,11150,11150,82,0,100,108,2,2,138,156,0,2,2450,1775,24981,848,96,99,2,1023,323,255,126,26,26,27,25,231713
4109358,2020,1,14,20,12,2631,844,0,2,0,126,219,39,521,0,128,0,1,0,149,124,0,609,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,47,20,1,111,42,60,0,5,29,0,0,0,0,0,11,0,0,164,160,2,0,0,3,1,150,396,100,96,136,2500,72,11153,11153,82,0,100,108,2,2,138,156,0,2,2450,1775,24981,848,96,99,2,1023,323,255,126,30,28,30,28,231713
4109861,2020,1,14,20,12,2631,834,0,2,0,126,219,39,524,0,128,0,1,0,148,124,0,609,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,49,20,1,114,41,66,0,5,28,0,0,0,0,0,11,0,0,165,161,2,0,0,3,1,149,396,100,96,136,2500,72,11158,11158,82,0,100,108,2,2,138,156,0,2,2450,1775,24981,848,96,99,2,1023,323,255,126,29,28,28,27,231713
4110361,2020,1,14,20,12,2631,843,0,2,0,126,219,39,525,0,128,0,1,0,148,124,0,636,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,49,20,1,115,41,90,95,5,27,0,0,0,0,0,15,0,0,168,163,2,0,0,3,1,150,396,100,96,136,2500,72,11156,11156,82,0,100,108,2,2,138,156,0,2,2450,1775,24981,848,96,99,2,1023,323,255,126,27,26,27,25,231713
4110861,2020,1,14,20,12,2631,851,0,2,0,126,219,39,523,0,128,0,1,0,148,124,0,631,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,46,20,1,114,41,98,97,5,0,0,0,0,0,0,16,0,0,168,164,2,0,0,2,1,150,396,100,96,136,2500,72,11157,11157,82,0,100,108,2,2,138,156,0,2,2450,1775,24981,848,96,99,2,1023,323,255,126,20,19,19,19,231713
4111362,2020,1,14,20,12,2631,846,0,2,0,126,219,40,524,0,128,0,1,0,148,124,0,640,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,50,20,1,115,43,18,0,5,0,0,0,0,0,0,4,0,0,160,157,2,0,0,2,1,149,396,100,96,136,2500,72,11155,11155,82,0,100,108,2,2,138,156,0,2,2450,1775,24981,848,96,99,2,1023,323,255,126,19,18,19,18,231713
4111862,2020,1,14,20,12,2631,848,0,2,0,126,219,39,524,0,128,0,1,0,148,124,0,640,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,44,20,1,107,42,25,0,5,26,0,0,0,0,0,4,0,0,160,156,2,0,0,3,1,149,396,100,96,136,2500,72,11156,11156,82,0,100,108,2,2,138,156,0,2,2450,1775,24981,848,96,99,2,1023,323,255,126,27,26,27,26,231713
4112362,2020,1,14,20,12,2631,867,0,2,0,126,219,39,521,0,128,0,1,0,150,124,0,618,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,45,20,1,109,42,71,80,5,29,0,0,0,0,0,15,0,0,168,164,2,0,0,3,1,149,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24981,848,96,99,2,1023,323,255,126,30,28,30,29,231713
4112863,2020,1,14,20,12,2631,854,0,2,0,126,219,39,521,0,128,0,1,0,150,124,0,609,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,43,20,1,107,42,106,107,5,0,0,0,0,0,0,17,0,0,169,164,2,0,0,2,1,149,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24983,848,96,99,2,1023,323,255,126,20,19,20,19,231713
4113363,2020,1,14,20,12,2631,855,0,2,0,126,219,39,520,0,128,0,1,0,152,124,0,604,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,49,20,1,115,43,102,92,5,0,0,0,0,0,0,13,0,0,166,162,2,0,0,1,1,148,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24983,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4113864,2020,1,14,20,12,2631,849,0,2,0,126,219,39,521,0,128,0,1,0,153,124,0,604,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,46,20,1,110,43,73,73,5,0,0,0,0,0,0,12,0,0,165,161,2,0,0,0,1,149,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24983,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4114364,2020,1,14,20,12,2631,955,0,2,1,126,219,39,497,0,128,0,1,0,178,124,0,427,15,15,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,49,20,1,115,42,78,78,0,0,0,0,0,0,0,13,0,0,166,162,2,0,0,0,1,149,396,100,96,136,2500,72,11167,11167,82,0,100,108,2,2,138,156,0,2,2450,1775,24983,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4114865,2020,1,14,20,12,2631,898,0,2,1,126,219,39,504,0,128,0,1,0,79,124,0,472,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,49,20,1,115,42,78,78,0,0,0,0,0,0,0,13,0,0,166,162,2,0,0,0,0,149,396,100,96,136,2500,72,11164,11164,82,0,100,108,2,2,138,156,0,2,2450,1775,24984,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4115365,2020,1,14,20,12,2631,901,0,2,1,126,219,39,501,0,128,0,0,0,50,124,0,427,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,50,20,1,115,42,78,78,0,0,0,0,0,0,0,13,0,0,166,162,2,0,0,0,0,149,396,100,96,136,2500,72,11163,11163,82,0,100,108,2,2,138,156,0,2,2450,1775,24984,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4115865,2020,1,14,20,12,2631,896,0,2,1,126,219,39,499,0,128,0,0,0,50,124,0,422,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,45,20,1,109,42,78,78,0,0,0,0,0,0,0,13,0,0,166,162,2,0,0,0,0,149,396,100,96,136,2500,72,11161,11161,82,0,100,108,2,2,138,156,0,2,2450,1775,24984,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4116365,2020,1,14,20,12,2631,888,0,2,1,126,219,39,499,0,128,0,0,0,50,124,0,400,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,45,20,1,109,41,78,78,0,0,0,0,0,0,0,13,0,0,166,162,2,0,0,0,0,149,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24984,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4116865,2020,1,14,20,12,2631,884,0,2,1,126,219,39,498,0,128,0,0,0,50,124,0,390,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,47,20,1,112,41,78,78,0,0,0,0,0,0,0,13,0,0,166,162,2,0,0,0,0,150,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24985,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4117365,2020,1,14,20,12,2631,870,0,2,1,126,219,39,499,0,128,0,1,0,163,124,0,400,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,46,20,1,110,41,80,80,0,0,0,0,0,0,0,13,0,0,166,162,2,0,0,0,0,150,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24985,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4117865,2020,1,14,20,12,2631,857,0,2,0,126,219,39,500,0,128,0,1,0,192,124,0,395,15,15,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,47,20,1,112,41,77,73,0,0,0,0,0,0,0,13,0,0,165,161,2,0,0,0,0,149,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24985,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4118365,2020,1,14,20,12,2631,825,0,2,0,127,219,39,521,0,128,0,1,0,158,124,0,390,15,15,2,0,0,8,0,0,0,4,224,0,0,12,52,70,3,0,1,45,20,1,109,43,3,0,5,0,0,0,0,0,0,0,0,0,157,153,2,0,0,0,1,149,396,100,96,136,2500,72,11158,11158,82,0,100,108,2,2,138,156,0,2,2450,1775,24985,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4118866,2020,1,14,20,12,2631,853,0,2,0,127,219,39,520,0,128,0,1,0,149,124,0,568,15,15,2,0,0,8,0,0,0,4,224,0,0,12,52,70,3,0,1,54,20,1,120,43,2,0,5,0,0,0,0,0,0,0,0,0,157,153,2,0,0,0,1,149,396,100,96,136,2500,72,11161,11161,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4119366,2020,1,14,20,12,2631,836,0,2,0,127,219,40,517,0,128,0,1,0,150,124,0,586,15,15,2,0,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,48,20,1,115,42,0,0,5,0,0,0,0,0,0,1,0,0,158,154,2,0,0,1,1,149,396,100,96,136,2500,72,11154,11154,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,13,13,13,12,231713
4119866,2020,1,14,20,12,2631,924,0,2,1,127,219,39,498,0,128,0,1,0,178,124,0,527,15,15,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,50,20,1,114,42,0,0,5,0,0,0,0,0,0,3,0,0,159,155,2,0,0,2,1,149,396,100,96,136,2500,72,11161,11161,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,15,15,16,15,231713
4120367,2020,1,14,20,12,2631,892,0,2,1,127,219,39,502,0,128,0,0,0,53,124,0,440,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,43,20,1,112,42,51,0,5,0,0,0,0,0,0,9,0,0,163,159,2,0,0,0,1,149,396,100,96,136,2500,72,11158,11158,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4120868,2020,1,14,20,12,2631,888,0,2,1,127,219,39,500,0,128,0,0,0,50,124,0,427,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,43,20,1,118,42,57,0,0,0,0,0,0,0,0,9,0,0,164,159,2,0,0,0,1,149,396,100,96,136,2500,72,11160,11160,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4121368,2020,1,14,20,12,2631,872,0,2,1,127,219,39,500,0,128,0,0,0,48,124,0,400,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,41,20,1,109,42,57,0,0,0,0,0,0,0,0,9,0,0,164,160,2,0,0,0,0,149,396,100,96,136,2500,72,11159,11159,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4121868,2020,1,14,20,12,2631,881,0,2,1,127,219,39,498,0,128,0,0,0,48,124,0,404,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,41,20,1,116,41,59,0,0,0,0,0,0,0,0,10,0,0,164,160,2,0,0,0,0,150,396,100,96,136,2500,72,11159,11159,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4122369,2020,1,14,20,12,2631,860,0,2,1,127,219,39,500,0,128,0,0,0,47,124,0,395,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,45,20,1,115,41,59,0,0,0,0,0,0,0,0,10,0,0,164,160,2,0,0,0,0,150,396,100,96,136,2500,72,11159,11159,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4122869,2020,1,14,20,12,2631,852,0,2,1,127,219,39,501,0,128,0,0,0,47,124,0,400,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,45,20,1,120,41,60,0,0,0,0,0,0,0,0,10,0,0,164,160,2,0,0,0,0,150,396,100,96,136,2500,72,11158,11158,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4123370,2020,1,14,20,12,2631,857,0,2,1,127,219,39,499,0,128,0,0,0,47,124,0,409,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,47,20,1,109,41,62,0,0,0,0,0,0,0,0,10,0,0,164,160,2,0,0,0,0,150,396,100,96,136,2500,72,11157,11157,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4123870,2020,1,14,20,12,2631,847,0,2,1,127,219,39,501,0,128,0,0,0,47,124,0,395,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,49,20,1,114,40,62,0,0,0,0,0,0,0,0,10,0,0,164,160,2,0,0,0,0,150,396,100,96,136,2500,72,11156,11156,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4124370,2020,1,14,20,12,2631,850,0,2,1,127,219,39,500,0,128,0,0,0,47,124,0,409,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,49,20,1,115,41,64,0,0,0,0,0,0,0,0,10,0,0,164,160,2,0,0,0,0,150,396,100,96,136,2500,72,11157,11157,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4124872,2020,1,14,20,12,2631,851,0,2,1,127,219,39,501,0,128,0,0,0,47,124,0,404,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,47,20,1,115,41,64,0,0,0,0,0,0,0,0,11,0,0,164,161,2,0,0,0,0,150,396,100,96,136,2500,72,11159,11159,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4125373,2020,1,14,20,12,2631,850,0,2,1,127,219,39,500,0,128,0,0,0,47,124,0,400,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,47,20,1,110,40,64,0,0,0,0,0,0,0,0,11,0,0,164,160,2,0,0,0,0,150,396,100,96,136,2500,72,11158,11158,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4125873,2020,1,14,20,12,2631,847,0,2,1,127,219,39,500,0,128,0,0,0,47,124,0,395,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,45,20,1,111,40,66,0,0,0,0,0,0,0,0,11,0,0,164,161,2,0,0,0,0,150,396,100,96,136,2500,72,11158,11158,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4126373,2020,1,14,20,12,2631,849,0,2,1,127,219,40,501,0,128,0,1,0,75,124,0,409,15,0,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,46,20,1,113,40,66,0,0,0,0,0,0,0,0,11,0,0,165,161,2,0,0,0,0,150,396,100,96,136,2500,72,11157,11157,82,0,100,108,2,2,138,156,0,2,2450,1775,24986,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4126873,2020,1,14,20,12,2631,849,0,2,0,126,219,40,499,0,128,0,1,0,195,124,0,404,15,15,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,47,20,1,111,40,66,0,0,0,0,0,0,0,0,11,0,0,165,161,2,0,0,0,0,150,396,100,96,136,2500,72,11159,11159,82,0,100,108,2,2,138,156,0,2,2450,1775,24990,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4127373,2020,1,14,20,12,2631,852,0,2,0,126,219,40,499,0,128,0,1,0,193,124,0,390,15,15,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,45,20,1,115,40,68,0,0,0,0,0,0,0,0,11,0,0,165,161,2,0,0,0,0,150,396,100,96,136,2500,72,11157,11157,82,0,100,108,2,2,138,156,0,2,2450,1775,24990,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4127876,2020,1,14,20,12,2631,827,0,2,0,126,219,39,503,0,128,0,1,0,156,124,0,409,15,15,2,1,1,8,0,0,0,4,224,0,0,12,52,70,3,0,1,50,20,1,115,42,11,0,0,0,0,0,0,0,0,0,0,0,157,152,2,0,0,0,0,149,396,100,96,136,2500,72,11159,11159,82,0,100,108,2,2,138,156,0,2,2450,1775,24990,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4128377,2020,1,14,20,12,2631,808,0,2,0,126,219,40,514,0,128,0,1,0,151,124,0,531,15,15,2,0,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,49,20,1,115,42,0,0,0,0,0,0,0,0,0,0,0,0,157,154,2,0,0,0,0,149,396,100,96,136,2500,72,11159,11159,82,0,100,108,2,2,138,156,0,2,2450,1775,24990,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4128877,2020,1,14,20,12,2631,817,0,2,0,126,219,40,518,0,128,0,1,0,150,124,0,572,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,49,20,1,115,42,0,0,5,0,0,0,0,0,0,5,0,0,161,156,2,0,0,0,1,149,396,100,96,136,2500,72,11152,11152,82,0,100,108,2,2,138,156,0,2,2450,1775,24990,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4129377,2020,1,14,20,12,2631,827,0,2,0,126,219,40,521,0,128,0,1,0,150,124,0,586,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,47,20,1,114,42,32,0,5,0,0,0,0,0,0,9,0,0,163,159,2,0,0,1,1,149,396,100,96,136,2500,72,11153,11153,82,0,100,108,2,2,138,156,0,2,2450,1775,24990,848,96,99,2,1023,323,255,126,11,11,11,11,231713
4129878,2020,1,14,20,12,2631,842,0,2,0,126,219,40,519,0,128,0,1,0,150,124,0,595,15,15,2,1,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,47,20,1,115,41,73,73,5,0,0,0,0,0,0,12,0,0,165,161,2,0,0,0,1,150,396,100,96,136,2500,72,11156,11156,82,0,100,108,2,2,138,156,0,2,2450,1775,24990,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4130378,2020,1,14,20,12,2631,813,0,2,0,126,219,40,528,0,128,0,1,0,146,124,0,659,15,15,2,0,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,49,20,1,115,43,10,0,5,0,0,0,0,0,0,1,0,0,158,154,2,0,0,0,1,148,395,100,96,136,2500,72,11136,11136,82,0,100,108,2,2,138,156,0,2,2450,1775,24990,848,96,99,2,1023,323,255,126,0,0,0,0,231713
4130878,2020,1,14,20,12,2631,831,0,2,0,126,219,40,532,0,128,0,1,0,144,124,0,690,15,15,2,0,1,8,0,0,0,4,224,0,0,12,51,70,3,0,1,50,20,1,111,43,0,0,5,0,0,0,0,0,0,1,0,0,158,154,2,0,0,1,1,149,396,100,96,136,2500,72,11146,11146,82,0,100,108,2,2,138,156,0,2,2450,1775,24990,848,96,99,2,1023,323,255,126,19,19,18,18,231713
